Id,List_Name,API_link,pro_Url,List_Price,List_image,Brand,Name,longDescription,subTitle,shortDiscription,SKU,Usage,keys_feature,Pro_Details
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc112,Autumn Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc112/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc112,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics6997autum - medium 12.57.13 PM-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc113,22 Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc113/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc113,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics7000 - 22 - medium 12.57.13 PM?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc115,Bad Lil Thing Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc115/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc115,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics2037bad lil thing- medium?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc116,Bite Me Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc116/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc116,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 1065bite me- medium 12.57.12 PM?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc117,Mary Jo K Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc117/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc117,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 1034mary jo k- medium 12.57.12 PM-1?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc118,Victoria Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc118/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc118,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics2070victoria- medium?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc119,Boss Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc119/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc119,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics4452boss- medium?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc120,Angel Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc120/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc120,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 232angel- medium-1?$SQUARE-575x575$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc122,Valentine Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc122/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc122,31.99,https://coty.scene7.com/is/image/cotyemea/05-17-2021 Kylie Cosmetics7352valentine - medium?$SQUARE-575x575-2X$,kylie-cosmetics
https://kyliecosmetics.com/en-us/kylie-cosmetics/shop-all,matte-lip-kit-kc123,Koko K Matte Lip Kit,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc123/jcr:content.variantdata.json,https://kyliecosmetics.com/en-eu/kylie-cosmetics/products/matte-lip-kit-kc123,31.99,https://coty.scene7.com/is/image/cotyemea/05-21-2021 Kylie Cosmetics 233koko k- medium-1?$SQUARE-575x575-2X$,kylie-cosmetics
